Time,ForceReading
0.0,7.0
0.001,7.0
0.002,23.0
0.003,28.0
0.004,35.0
0.005,39.0
0.006,42.0
0.007,44.0
0.008,46.0
0.009,46.0
0.01,47.0
0.011,48.0
0.012,47.0
0.013,47.0
0.014,48.0
0.015,49.0
0.016,52.0
0.017,52.0
0.018,53.0
0.019,53.0
0.02,55.0
0.021,52.0
0.022,53.0
0.023,52.0
0.024,55.0
0.025,54.0
0.026,54.0
0.027,57.0
0.028,57.0
0.029,58.0
0.03,55.0
0.031,60.0
0.032,62.0
0.033,63.0
0.034,67.0
0.035,71.0
0.036,79.0
0.037,86.0
0.038,89.0
0.039,103.0
0.04,116.0
0.041,137.0
0.042,147.0
0.043,155.0
0.044,165.0
0.045,172.0
0.046,176.0
0.047,185.0
0.048,196.0
0.049,206.0
0.05,212.0
0.051,215.0
0.052,220.0
0.053,221.0
0.054,224.0
0.055,234.0
0.056,242.0
0.057,249.0
0.058,256.0
0.059,263.0
0.06,277.0
0.061,287.0
0.062,297.0
0.063,308.0
0.064,315.0
0.065,327.0
0.066,335.0
0.067,339.0
0.068,344.0
0.069,350.0
0.07,356.0
0.071,361.0
0.072,369.0
0.073,375.0
0.074,379.0
0.075,385.0
0.076,387.0
0.077,395.0
0.078,400.0
0.079,404.0
0.08,412.0
0.081,416.0
0.082,420.0
0.083,425.0
0.084,426.0
0.085,429.0
0.086,432.0
0.087,435.0
0.088,438.0
0.089,439.0
0.09,444.0
0.091,445.0
0.092,446.0
0.093,447.0
0.094,450.0
0.095,450.0
0.096,453.0
0.097,455.0
0.098,456.0
0.099,458.0
0.1,459.0
0.101,460.0
0.102,463.0
0.103,463.0
0.104,464.0
0.105,466.0
0.106,470.0
0.107,471.0
0.108,472.0
0.109,474.0
0.11,474.0
0.111,475.0
0.112,479.0
0.113,481.0
0.114,484.0
0.115,484.0
0.116,486.0
0.117,488.0
0.118,489.0
0.119,489.0
0.12,491.0
0.121,491.0
0.122,494.0
0.123,495.0
0.124,497.0
0.125,498.0
0.126,503.0
0.127,507.0
0.128,511.0
0.129,516.0
0.13,519.0
0.131,524.0
0.132,524.0
0.133,527.0
0.134,528.0
0.135,532.0
0.136,533.0
0.137,536.0
0.138,538.0
0.139,537.0
0.14,536.0
0.141,539.0
0.142,542.0
0.143,543.0
0.144,545.0
0.145,546.0
0.146,547.0
0.147,549.0
0.148,550.0
0.149,551.0
0.15,554.0
0.151,553.0
0.152,554.0
0.153,554.0
0.154,554.0
0.155,552.0
0.156,551.0
0.157,551.0
0.158,553.0
0.159,554.0
0.16,554.0
0.161,554.0
0.162,555.0
0.163,554.0
0.164,554.0
0.165,552.0
0.166,550.0
0.167,547.0
0.168,544.0
0.169,544.0
0.17,538.0
0.171,531.0
0.172,524.0
0.173,516.0
0.174,514.0
0.175,508.0
0.176,504.0
0.177,495.0
0.178,462.0
0.179,328.0
0.18,0.0
0.181,0.0
0.182,0.0
0.183,0.0
0.184,0.0
0.185,0.0
0.186,0.0
0.187,0.0
0.188,0.0
0.189,0.0
0.19,0.0
0.191,0.0
0.192,0.0
0.193,0.0
0.194,0.0
0.195,0.0
0.196,0.0
0.197,0.0
0.198,1.0
0.199,0.0
0.2,0.0
0.201,0.0
0.202,0.0
0.203,0.0
0.204,0.0
0.205,0.0
0.206,0.0
0.207,0.0
0.208,0.0
0.209,0.0
0.21,0.0
0.211,0.0
0.212,0.0
0.213,0.0
0.214,0.0
0.215,0.0
0.216,0.0
0.217,0.0
0.218,0.0
0.219,0.0
0.22,0.0
0.221,0.0
0.222,0.0
0.223,0.0
0.224,0.0
0.225,0.0
0.226,0.0
0.227,0.0
0.228,0.0
0.229,0.0
0.23,0.0
0.231,0.0
0.232,0.0
0.233,0.0
0.234,0.0
0.235,0.0
0.236,0.0
0.237,0.0
0.238,0.0
0.239,0.0
0.24,0.0
0.241,0.0
0.242,0.0
0.243,0.0
0.244,0.0
0.245,0.0
0.246,0.0
0.247,0.0
0.248,0.0
0.249,0.0
0.25,0.0
0.251,0.0
0.252,0.0
0.253,0.0
0.254,0.0
0.255,0.0
0.256,0.0
0.257,0.0
0.258,0.0
0.259,0.0
0.26,0.0
0.261,0.0
0.262,0.0
0.263,0.0
0.264,0.0
0.265,0.0
0.266,0.0
0.267,0.0
0.268,0.0
0.269,0.0
0.27,0.0
0.271,0.0
0.272,0.0
0.273,0.0
0.274,0.0
0.275,0.0
0.276,0.0
0.277,0.0
0.278,0.0
0.279,0.0
0.28,0.0
0.281,0.0
0.282,0.0
0.283,0.0
0.284,0.0
0.285,0.0
0.286,0.0
0.287,0.0
0.288,0.0
0.289,0.0
0.29,0.0
0.291,0.0
0.292,0.0
0.293,0.0
0.294,0.0
0.295,0.0
0.296,0.0
0.297,0.0
0.298,0.0
0.299,0.0
0.3,0.0
0.301,0.0
0.302,0.0
0.303,0.0
0.304,0.0
0.305,0.0
0.306,0.0
0.307,0.0
0.308,0.0
